customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,index,mean,median,max,min,routine_flg,calc_date,membership_period
HD070115,XXXX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,1032,4.166666666666667,3.5,7,2,1,2019-04-30,33
IK809167,XXX,C03,M,2016-07-01,,CA2,0,ナイト,6000,入会費半額,2484,5.0,5.0,7,3,1,2019-04-30,33
HD056820,XXXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,1025,5.333333333333333,5.5,8,2,1,2019-04-30,33
HI162853,XXX,C03,M,2016-07-01,,CA2,0,ナイト,6000,入会費半額,1617,4.583333333333333,4.5,6,3,1,2019-04-30,33
AS998566,XXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,521,5.833333333333333,6.0,8,4,1,2019-04-30,33
PL741960,XXXXX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,3501,5.5,5.0,9,3,1,2019-04-30,33
HD647688,XXXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,1324,4.75,5.0,7,1,1,2019-04-30,33
TS324893,XX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,3827,5.583333333333333,5.5,10,1,1,2019-04-30,33
HD333063,XXX,C03,M,2016-07-01,,CA2,0,ナイト,6000,入会費半額,1169,5.0,5.0,8,3,1,2019-04-30,33
HI573797,XXX,C03,M,2016-07-01,,CA2,0,ナイト,6000,入会費半額,1841,4.666666666666667,5.0,8,2,1,2019-04-30,33
HI821087,XXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,1975,3.9166666666666665,4.0,6,1,1,2019-04-30,33
HD896542,XXXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,1487,5.5,5.0,9,4,1,2019-04-30,33
PL396593,XX,C01,M,2016-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,3329,4.0,4.0,5,3,1,2018-05-31,22
PL214920,XXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,3225,4.166666666666667,4.0,6,2,1,2019-04-30,33
OA704361,XXXXX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,2963,4.833333333333333,5.0,8,2,1,2019-04-30,33
IK461350,XXXX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,2292,5.25,5.5,6,4,1,2019-04-30,33
IK791659,XX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,2473,5.0,5.0,8,3,1,2019-04-30,33
TS870228,XXXX,C02,F,2016-07-01,,CA2,0,デイタイム,7500,入会費半額,4111,4.666666666666667,5.0,7,2,1,2019-04-30,33
OA294469,XXX,C01,M,2016-07-01,,CA2,0,オールタイム,10500,入会費半額,2738,5.0,4.0,9,2,1,2019-04-30,33
HI265189,XXXX,C03,F,2016-07-01,,CA2,0,ナイト,6000,入会費半額,1676,4.333333333333333,4.0,6,3,1,2019-04-30,33
HI918101,XXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2024,5.0,5.0,7,3,1,2019-04-30,32
OA558072,XXXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2887,4.583333333333333,5.0,6,1,1,2019-04-30,32
GD598089,XXXX,C03,F,2016-08-01,,CA1,0,ナイト,6000,通常,791,4.583333333333333,4.5,8,2,1,2019-04-30,32
TS963437,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,4167,4.75,4.5,8,2,1,2019-04-30,32
AS057808,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,24,4.75,5.0,8,2,1,2019-04-30,32
OA982505,XX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,3115,4.5,4.0,7,3,1,2019-04-30,32
IK676041,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2410,5.25,5.5,7,2,1,2019-04-30,32
AS756169,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,395,5.0,5.0,8,1,1,2019-04-30,32
OA281070,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2731,4.416666666666667,5.0,7,2,1,2019-04-30,32
PL085479,XXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,3167,5.0,5.0,7,3,1,2019-04-30,32
OA510981,XXXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2865,3.8333333333333335,4.0,5,2,1,2019-04-30,32
PL089782,XXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,3170,4.583333333333333,5.0,7,2,1,2019-04-30,32
IK938859,XXXXXX,C01,M,2016-08-01,2018-04-30,CA1,1,オールタイム,10500,通常,2546,4.0,4.0,4,4,0,2018-04-30,20
PL712561,XXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,3490,5.0,5.0,8,2,1,2019-04-30,32
AS656522,XX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,341,5.666666666666667,5.0,8,4,1,2019-04-30,32
IK061114,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2111,5.083333333333333,5.0,7,3,1,2019-04-30,32
AS734767,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,385,4.75,4.5,7,4,1,2019-04-30,32
PL505013,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,3382,4.916666666666667,5.0,7,2,1,2019-04-30,32
HD619719,XXX,C03,F,2016-08-01,,CA1,0,ナイト,6000,通常,1310,4.166666666666667,4.0,7,2,1,2019-04-30,32
PL368003,XXXXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,3316,5.666666666666667,6.0,8,1,1,2019-04-30,32
HI866646,XXX,C02,M,2016-08-01,,CA1,0,デイタイム,7500,通常,1998,5.25,5.0,9,2,1,2019-04-30,32
PL201071,XXXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,3220,4.666666666666667,5.0,7,2,1,2019-04-30,32
AS888896,XXXX,C01,F,2016-08-01,2018-05-31,CA1,1,オールタイム,10500,通常,457,3.0,3.0,3,3,0,2018-05-31,21
IK306874,XXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2221,4.0,4.0,6,1,1,2019-04-30,32
PL150080,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,3197,5.083333333333333,5.0,7,2,1,2019-04-30,32
OA309947,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,2750,5.25,6.0,8,2,1,2019-04-30,32
IK897447,XX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2525,4.583333333333333,4.0,8,2,1,2019-04-30,32
HI543206,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,1821,4.833333333333333,5.0,8,3,1,2019-04-30,32
OA406392,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2808,4.25,4.5,7,1,1,2019-04-30,32
AS800531,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,416,5.083333333333333,5.0,8,2,1,2019-04-30,32
HI233749,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,1658,4.833333333333333,5.0,7,2,1,2019-04-30,32
IK657837,XX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2399,5.333333333333333,5.5,8,3,1,2019-04-30,32
PL801504,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,3533,4.666666666666667,4.0,9,1,1,2019-04-30,32
TS063530,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,3698,5.083333333333333,5.5,7,3,1,2019-04-30,32
GD975752,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,990,5.25,5.0,7,2,1,2019-04-30,32
PL701153,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,3479,4.666666666666667,5.0,7,1,1,2019-04-30,32
OA467560,XXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2843,5.666666666666667,4.5,10,3,1,2019-04-30,32
IK904385,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,2528,5.0,5.5,7,2,1,2019-04-30,32
IK109332,XXXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,2136,5.666666666666667,5.5,8,3,1,2019-04-30,32
HI245631,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,1664,4.583333333333333,4.5,8,1,1,2019-04-30,32
TS643036,XXXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,3995,4.416666666666667,4.0,7,3,1,2019-04-30,32
HI811171,XXXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,1968,5.666666666666667,6.0,10,3,1,2019-04-30,32
IK661109,XX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2401,4.833333333333333,5.0,7,3,1,2019-04-30,32
GD227601,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,633,5.25,5.0,10,2,1,2019-04-30,32
HI324381,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,1704,5.333333333333333,5.5,8,3,1,2019-04-30,32
GD537137,XXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,767,4.416666666666667,4.0,7,2,1,2019-04-30,32
GD161261,XXXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,602,4.75,4.5,7,3,1,2019-04-30,32
AS798945,XXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,414,4.916666666666667,5.0,7,3,1,2019-04-30,32
GD574867,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,782,5.333333333333333,5.5,7,3,1,2019-04-30,32
OA393462,XXX,C02,M,2016-08-01,,CA1,0,デイタイム,7500,通常,2797,4.166666666666667,5.0,6,1,1,2019-04-30,32
AS495117,XXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,254,3.5833333333333335,3.0,6,1,1,2019-04-30,32
HD544369,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,1278,4.083333333333333,3.5,7,2,1,2019-04-30,32
IK007215,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2074,4.5,5.0,6,2,1,2019-04-30,32
HI246799,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,1666,5.583333333333333,5.5,9,4,1,2019-04-30,32
PL929101,XXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,3616,4.833333333333333,4.0,8,3,1,2019-04-30,32
IK438932,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2280,4.916666666666667,5.0,7,3,1,2019-04-30,32
AS040860,XXXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,19,5.5,6.0,8,2,1,2019-04-30,32
AS240586,XXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,119,5.583333333333333,5.5,10,3,1,2019-04-30,32
AS248090,XXXXX,C02,M,2016-08-01,,CA1,0,デイタイム,7500,通常,121,5.083333333333333,5.0,7,3,1,2019-04-30,32
HI216412,XXXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,1652,4.5,5.0,6,1,1,2019-04-30,32
GD766190,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,878,5.666666666666667,5.5,9,3,1,2019-04-30,32
GD081993,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,556,5.5,5.5,9,2,1,2019-04-30,32
TS913591,XXXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,4131,4.583333333333333,4.0,7,3,1,2019-04-30,32
AS587750,XXXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,305,4.833333333333333,5.0,9,1,1,2019-04-30,32
HD262908,XXXXX,C03,F,2016-08-01,2018-06-30,CA1,1,ナイト,6000,通常,1124,2.3333333333333335,2.0,4,1,0,2018-06-30,22
AS799981,XXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,415,5.583333333333333,6.0,8,3,1,2019-04-30,32
HI272887,XX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,1679,5.583333333333333,5.5,8,3,1,2019-04-30,32
HI585606,XXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,1850,4.833333333333333,5.0,7,2,1,2019-04-30,32
IK559596,XXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2332,4.583333333333333,4.0,7,3,1,2019-04-30,32
GD908843,XXXXX,C03,M,2016-08-01,,CA1,0,ナイト,6000,通常,959,5.083333333333333,5.5,7,2,1,2019-04-30,32
HD272401,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,1130,4.916666666666667,5.0,8,1,1,2019-04-30,32
IK842365,XXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2493,5.166666666666667,5.0,7,3,1,2019-04-30,32
HD035366,XXX,C03,F,2016-08-01,,CA1,0,ナイト,6000,通常,1013,5.0,5.0,7,3,1,2019-04-30,32
HI229277,XXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,1657,5.333333333333333,5.0,8,3,1,2019-04-30,32
IK911585,XXXXX,C01,M,2016-08-01,,CA1,0,オールタイム,10500,通常,2532,4.666666666666667,5.0,7,2,1,2019-04-30,32
PL415606,XXXX,C02,F,2016-08-01,,CA1,0,デイタイム,7500,通常,3343,4.333333333333333,5.0,7,1,1,2019-04-30,32
OA054208,XXXXX,C01,F,2016-08-01,,CA1,0,オールタイム,10500,通常,2611,4.5,5.0,7,2,1,2019-04-30,32
PL731207,XXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,3493,5.0,4.0,9,3,1,2019-04-30,31
HI066401,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,1557,4.833333333333333,5.0,8,2,1,2019-04-30,31
TS702807,XXXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,4021,4.5,4.0,8,3,1,2019-04-30,31
TS619017,XXXX,C03,M,2016-09-01,2018-04-30,CA1,1,ナイト,6000,通常,3982,1.0,1.0,1,1,0,2018-04-30,19
PL849752,XXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3562,5.25,5.5,7,2,1,2019-04-30,31
HD625038,XX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,1316,4.166666666666667,4.0,7,2,1,2019-04-30,31
IK557821,XXXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,2330,5.416666666666667,5.0,9,3,1,2019-04-30,31
TS578065,XXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,3958,4.333333333333333,4.5,7,1,1,2019-04-30,31
OA476198,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2850,4.25,5.0,7,1,1,2019-04-30,31
PL391002,XX,C01,M,2016-09-01,2018-04-30,CA1,1,オールタイム,10500,通常,3325,2.0,2.0,2,2,0,2018-04-30,19
IK391344,XX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2262,4.75,5.0,7,3,1,2019-04-30,31
IK027932,XXXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,2087,4.916666666666667,5.0,9,1,1,2019-04-30,31
PL779205,XXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3521,5.25,5.0,8,2,1,2019-04-30,31
PL130829,XXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3186,5.666666666666667,6.0,8,3,1,2019-04-30,31
HI390909,XXXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,1739,4.75,5.0,7,2,1,2019-04-30,31
OA829372,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3034,4.416666666666667,4.0,7,2,1,2019-04-30,31
IK616996,XXX,C01,M,2016-09-01,2018-05-31,CA1,1,オールタイム,10500,通常,2376,1.5,1.5,2,1,0,2018-05-31,20
IK478859,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,2299,5.25,5.0,8,3,1,2019-04-30,31
PL844948,XX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,3558,5.166666666666667,5.0,8,3,1,2019-04-30,31
GD749335,XXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,867,4.833333333333333,5.0,9,1,1,2019-04-30,31
OA983554,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,3116,5.0,5.0,8,2,1,2019-04-30,31
HD858116,XXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,1458,5.083333333333333,4.5,9,3,1,2019-04-30,31
TS332485,XXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,3831,5.666666666666667,6.0,7,3,1,2019-04-30,31
OA515865,XXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2870,5.25,5.0,8,2,1,2019-04-30,31
AS988792,XXX,C03,F,2016-09-01,,CA1,0,ナイト,6000,通常,512,5.5,5.5,7,3,1,2019-04-30,31
TS717160,XXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,4028,5.0,4.5,8,3,1,2019-04-30,31
GD040768,XXXX,C02,M,2016-09-01,,CA1,0,デイタイム,7500,通常,542,4.666666666666667,5.0,7,1,1,2019-04-30,31
TS722194,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,4032,5.0,5.0,6,3,1,2019-04-30,31
HD117235,XXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,1054,5.5,6.0,8,1,1,2019-04-30,31
TS938916,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,4149,4.75,5.5,7,1,1,2019-04-30,31
IK396673,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,2264,4.666666666666667,5.0,8,3,1,2019-04-30,31
TS178285,XX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3754,5.166666666666667,5.0,8,3,1,2019-04-30,31
HD660433,XXXXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,1330,4.25,4.0,7,1,1,2019-04-30,31
HI549569,XXXXX,C01,F,2016-09-01,2018-05-31,CA1,1,オールタイム,10500,通常,1823,3.0,3.0,4,2,1,2018-05-31,20
TS128180,XX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3729,3.9166666666666665,4.0,6,2,1,2019-04-30,31
GD886475,XXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,951,4.75,4.5,7,2,1,2019-04-30,31
HI305974,XXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,1695,5.166666666666667,5.5,7,1,1,2019-04-30,31
OA576440,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,2899,4.666666666666667,4.5,7,3,1,2019-04-30,31
HI248417,XXXXXX,C03,F,2016-09-01,2018-05-31,CA1,1,ナイト,6000,通常,1669,1.0,1.0,1,1,0,2018-05-31,20
HD430949,XX,C02,M,2016-09-01,,CA1,0,デイタイム,7500,通常,1212,4.916666666666667,5.0,7,2,1,2019-04-30,31
IK395179,XXXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,2263,4.916666666666667,5.0,8,1,1,2019-04-30,31
PL253621,XXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,3248,5.5,5.5,7,1,1,2019-04-30,31
HI128344,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,1590,4.583333333333333,4.0,7,2,1,2019-04-30,31
TS600370,XXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,3968,5.416666666666667,6.0,7,3,1,2019-04-30,31
IK184226,XXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2168,5.25,5.0,8,3,1,2019-04-30,31
AS475839,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,243,5.583333333333333,5.0,10,3,1,2019-04-30,31
PL609859,XXXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,3434,5.166666666666667,5.0,8,3,1,2019-04-30,31
HD802475,XXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,1421,4.416666666666667,4.5,7,1,1,2019-04-30,31
HD397050,XXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,1200,5.083333333333333,5.0,8,3,1,2019-04-30,31
OA930488,XXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,3085,4.666666666666667,5.0,7,3,1,2019-04-30,31
IK586219,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2355,5.666666666666667,6.0,8,3,1,2019-04-30,31
PL550805,XXXXX,C03,F,2016-09-01,,CA1,0,ナイト,6000,通常,3406,4.833333333333333,5.0,9,1,1,2019-04-30,31
OA604390,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2915,5.916666666666667,6.0,9,4,1,2019-04-30,31
PL730756,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3492,5.333333333333333,5.0,9,3,1,2019-04-30,31
IK880102,XXXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,2515,5.916666666666667,6.0,8,2,1,2019-04-30,31
AS342526,XX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,168,4.916666666666667,5.0,9,2,1,2019-04-30,31
GD418230,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,722,4.5,4.0,8,3,1,2019-04-30,31
PL705609,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,3483,5.416666666666667,5.5,8,2,1,2019-04-30,31
HD574185,XXXXX,C02,M,2016-09-01,,CA1,0,デイタイム,7500,通常,1297,4.416666666666667,4.5,7,2,1,2019-04-30,31
AS073285,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,36,4.916666666666667,4.5,8,2,1,2019-04-30,31
IK951548,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2550,4.75,4.0,8,3,1,2019-04-30,31
TS887795,XXXXXX,C03,F,2016-09-01,,CA1,0,ナイト,6000,通常,4123,5.166666666666667,5.5,8,1,1,2019-04-30,31
OA452734,XXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,2837,5.083333333333333,5.0,8,3,1,2019-04-30,31
GD085038,XX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,562,5.5,6.0,8,2,1,2019-04-30,31
PL381578,XXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,3321,5.166666666666667,5.0,8,2,1,2019-04-30,31
OA396265,XXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,2798,5.416666666666667,5.0,9,2,1,2019-04-30,31
PL750322,XXXX,C03,F,2016-09-01,,CA1,0,ナイト,6000,通常,3509,5.0,4.5,8,3,1,2019-04-30,31
OA952474,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,3096,4.833333333333333,5.0,7,1,1,2019-04-30,31
GD676928,XXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,834,4.75,5.0,8,1,1,2019-04-30,31
HD944583,XXXX,C02,F,2016-09-01,2018-07-31,CA1,1,デイタイム,7500,通常,1504,4.25,4.0,6,3,1,2018-07-31,22
GD206745,XXXXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,626,5.5,5.5,8,2,1,2019-04-30,31
PL984365,XXXXX,C02,F,2016-09-01,,CA1,0,デイタイム,7500,通常,3649,5.75,6.0,8,4,1,2019-04-30,31
OA758034,XXX,C01,F,2016-09-01,,CA1,0,オールタイム,10500,通常,2984,4.916666666666667,4.5,9,2,1,2019-04-30,31
PL659401,XXXX,C03,M,2016-09-01,,CA1,0,ナイト,6000,通常,3460,5.0,5.0,7,2,1,2019-04-30,31
TS021036,XXXXX,C01,M,2016-09-01,,CA1,0,オールタイム,10500,通常,3674,5.166666666666667,5.0,8,1,1,2019-04-30,31
OA568136,XXXXX,C03,F,2016-10-01,2018-05-31,CA1,1,ナイト,6000,通常,2893,3.0,3.0,5,1,0,2018-05-31,19
AS047907,XXX,C01,M,2016-10-01,2018-08-31,CA1,1,オールタイム,10500,通常,21,4.0,4.0,5,3,1,2018-08-31,22
AS280744,XXX,C02,M,2016-10-01,2018-09-30,CA1,1,デイタイム,7500,通常,139,3.5,4.0,4,1,1,2018-09-30,23
TS982240,XXXXX,C02,F,2016-10-01,2018-04-30,CA1,1,デイタイム,7500,通常,4179,3.0,3.0,3,3,0,2018-04-30,18
OA308827,XXX,C01,F,2016-10-01,2018-08-31,CA1,1,オールタイム,10500,通常,2748,2.2,2.0,3,1,0,2018-08-31,22
IK147368,XXXX,C03,F,2016-10-01,2018-09-30,CA1,1,ナイト,6000,通常,2152,2.5,3.0,3,1,0,2018-09-30,23
TS381681,XXXXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,3861,4.416666666666667,5.0,7,1,1,2019-04-30,30
OA078433,XXXXX,C03,M,2016-10-01,2018-08-31,CA1,1,ナイト,6000,通常,2624,3.6,2.0,7,2,1,2018-08-31,22
AS934534,XXXX,C01,M,2016-10-01,2018-09-30,CA1,1,オールタイム,10500,通常,487,2.8333333333333335,3.0,4,1,1,2018-09-30,23
HI467357,XXXX,C02,F,2016-10-01,2018-08-31,CA1,1,デイタイム,7500,通常,1777,2.4,2.0,5,1,1,2018-08-31,22
OA422514,XXXXXX,C01,F,2016-10-01,2018-09-30,CA1,1,オールタイム,10500,通常,2818,2.6666666666666665,2.5,4,1,0,2018-09-30,23
PL442689,XXXXX,C02,F,2016-10-01,2018-04-30,CA1,1,デイタイム,7500,通常,3355,2.0,2.0,2,2,0,2018-04-30,18
TS076452,XXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,3707,4.75,4.5,8,3,1,2019-04-30,30
TS351797,XXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,3844,5.166666666666667,5.0,7,3,1,2019-04-30,30
HD003152,XXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,999,4.583333333333333,5.0,7,2,1,2019-04-30,30
IK631448,XXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,2388,5.75,6.0,9,3,1,2019-04-30,30
PL746077,XXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,3505,4.916666666666667,5.0,7,2,1,2019-04-30,30
TS187985,XXXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,3761,5.333333333333333,5.0,9,2,1,2019-04-30,30
OA008665,XXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,2585,4.5,4.0,9,2,1,2019-04-30,30
HD845119,XXXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,1450,5.416666666666667,6.5,8,2,1,2019-04-30,30
AS294655,XXXXXX,C02,M,2016-10-01,,CA1,0,デイタイム,7500,通常,147,4.75,4.0,8,2,1,2019-04-30,30
PL891875,XXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,3591,5.416666666666667,5.5,8,3,1,2019-04-30,30
HI150906,XXXXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,1604,4.75,5.0,6,2,1,2019-04-30,30
OA108854,XXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,2643,4.833333333333333,5.0,7,2,1,2019-04-30,30
TS526480,XXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,3936,5.416666666666667,5.0,9,1,1,2019-04-30,30
AS742617,XXXX,C03,F,2016-10-01,,CA1,0,ナイト,6000,通常,390,5.416666666666667,6.0,9,2,1,2019-04-30,30
